Exchange,Symbol,Name,InstrumentType,FirstIpoDate,Source
NYSE,CUZ,Cousins Properties Incorporated Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,CVE,Cenovus Energy Inc Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,CVEO,Civeo Corporation (Canada) Common Shares,Stock,,nasdaq_trader_symbol_directory
NYSE,CVI,CVR Energy Inc. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,CVLG,"Covenant Logistics Group, Inc. Class A Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,CVNA,Carvana Co. Class A Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,CVS,CVS Health Corporation Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,CVSA,Covista Inc. Common Shares,Stock,,nasdaq_trader_symbol_directory
NYSE,CVX,Chevron Corporation Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,CW,Curtiss-Wright Corporation Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,CWEN,"Clearway Energy, Inc. Class C Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,CWH,"Camping World Holdings, Inc. Class A Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,CWK,Cushman & Wakefield Ltd. Common Shares,Stock,,nasdaq_trader_symbol_directory
NYSE,CWT,California Water Service Group Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,CX,"Cemex, S.A.B. de C.V. Sponsored ADR",Stock,,nasdaq_trader_symbol_directory
NYSE,CXM,"Sprinklr, Inc. Class A Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,CXT,"Crane NXT, Co. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,CXW,"CoreCivic, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,CYD,China Yuchai International Limited Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,CYH,"Community Health Systems, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,D,"Dominion Energy, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DAC,Danaos Corporation Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DAL,"Delta Air Lines, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DAN,Dana Incorporated Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DAO,"Youdao, Inc. American Depositary Shares, each representing one Class A Ordinary Share",Stock,,nasdaq_trader_symbol_directory
NYSE,DAR,Darling Ingredients Inc. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DAVA,Endava plc American Depositary Shares (each representing one Class A Ordinary Share),Stock,,nasdaq_trader_symbol_directory
NYSE,DB,Deutsche Bank AG Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DBD,Diebold Nixdorf Incorporated Common stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DBI,Designer Brands Inc. Class A Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DBL,DoubleLine Opportunistic Credit Fund Common Shares of Beneficial Interest,Stock,,nasdaq_trader_symbol_directory
NYSE,DBRG,"DigitalBridge Group, Inc.",Stock,,nasdaq_trader_symbol_directory
NYSE,DBRG$H,"DigitalBridge Group, Inc. 7.125% Series H",Stock,,nasdaq_trader_symbol_directory
NYSE,DBRG$I,"DigitalBridge Group, Inc. 7.15% Series I",Stock,,nasdaq_trader_symbol_directory
NYSE,DBRG$J,"DigitalBridge Group, Inc. 7.125% Series J",Stock,,nasdaq_trader_symbol_directory
NYSE,DCBG,"Dime Commercial Bancshares, Inc. 9.000% Junior Subordinated Notes",Stock,,nasdaq_trader_symbol_directory
NYSE,DCH,Dauch Corporation Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DCI,"Donaldson Company, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DCO,Ducommun Incorporated Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DCOM,"Dime Commercial Bancshares, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DCOM$,"Dime Commercial Bancshares, Inc. Preferred Stock, Series A",Stock,,nasdaq_trader_symbol_directory
NYSE,DD,"DuPont de Nemours, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DDD,3D Systems Corporation Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DDL,Dingdong (Cayman) Limited American Depositary Shares (each two representing three Ordinary Shares),Stock,,nasdaq_trader_symbol_directory
NYSE,DDS,"Dillard's, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DDT,Dillard's Capital Trust I,Stock,,nasdaq_trader_symbol_directory
NYSE,DE,Deere & Company Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DEA,"Easterly Government Properties, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DEC,Diversified Energy Company Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DECK,Deckers Outdoor Corporation Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DEI,"Douglas Emmett, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DELL,Dell Technologies Inc. Class C Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DEO,Diageo plc Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DFH,"Dream Finders Homes, Inc. Class A Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DFIN,"Donnelley Financial Solutions, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DG,Dollar General Corporation Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DGAC.U,"Disciplined Growth Acquisition Corporation Units, each consisting of one Class A Ordinary Share and one Right",Stock,,nasdaq_trader_symbol_directory
NYSE,DGX,Quest Diagnostics Incorporated Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DHF,BNY Mellon High Yield Strategies Fund Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DHI,"D.R. Horton, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DHR,Danaher Corporation Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DHT,"DHT Holdings, Inc.",Stock,,nasdaq_trader_symbol_directory
NYSE,DHX,"DHI Group, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DIN,"Dine Brands Global, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DINO,HF Sinclair Corporation Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DIS,Walt Disney Company (The) Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DIVY,Sound Equity Dividend Income ETF,ETF,,nasdaq_trader_symbol_directory
NYSE,DK,"Delek US Holdings, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DKL,"Delek Logistics Partners, L.P. Common Units representing Limited Partner Interests",Stock,,nasdaq_trader_symbol_directory
NYSE,DKS,Dick's Sporting Goods Inc Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DLB,Dolby Laboratories Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DLNG,Dynagas LNG Partners LP Common Units,Stock,,nasdaq_trader_symbol_directory
NYSE,DLNG$A,Dynagas LNG Partners LP 9.00% Series A Cumulative Redeemable Preferred Units,Stock,,nasdaq_trader_symbol_directory
NYSE,DLR,"Digital Realty Trust, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DLR$J,"Digital Realty Trust, Inc. 5.250% Series J Cumulative Redeemable Preferred Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DLR$K,"Digital Realty Trust, Inc. 5.850% Series K Cumulative Redeemable Preferred Stock, par value $0.01 per share",Stock,,nasdaq_trader_symbol_directory
NYSE,DLR$L,"Digital Realty Trust, Inc. 5.200% Series L Cumulative Redeemable Preferred Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DLX,Deluxe Corporation Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DLY,DoubleLine Yield Opportunities Fund Common Shares of Beneficial Interest,Stock,,nasdaq_trader_symbol_directory
NYSE,DMA,Destra Multi-Alternative Fund Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DMB,"BNY Mellon Municipal Bond Infrastructure Fund, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DMC,Del Monte Corporation Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NYSE,DMO,Western Asset Mortgage Opportunity Fund Inc. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DNA,"Ginkgo Bioworks Holdings, Inc. Class A Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DNOW,DNOW Inc. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DNP,"DNP Select Income Fund, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DOC,"Healthpeak Properties, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DOCN,"DigitalOcean Holdings, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DOCS,"Doximity, Inc. Class A Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DOLE,Dole plc Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NYSE,DOUG,Douglas Elliman Inc. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DOV,Dover Corporation Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DOW,Dow Inc. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DPC,DPC Holdings PLC Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NYSE,DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,Stock,,nasdaq_trader_symbol_directory
NYSE,DQ,"DAQO New Energy Corp. American Depositary Shares, each representing five ordinary shares",Stock,,nasdaq_trader_symbol_directory
NYSE,DRD,DRDGOLD Limited American Depositary Shares,Stock,,nasdaq_trader_symbol_directory
NYSE,DRI,"Darden Restaurants, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DRLL,Strive U.S. Energy ETF,ETF,,nasdaq_trader_symbol_directory
NYSE,DSL,DoubleLine Income Solutions Fund Common Shares of Beneficial Interests,Stock,,nasdaq_trader_symbol_directory
NYSE,DSM,"BNY Mellon Strategic Municipal Bond Fund, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DSMC,Distillate Small/Mid Cash Flow ETF,ETF,,nasdaq_trader_symbol_directory
NYSE,DSTX,Distillate International Fundamental Stability & Value ETF,ETF,,nasdaq_trader_symbol_directory
NYSE,DSU,"Blackrock Debt Strategies Fund, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DSX,Diana Shipping inc. common stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DSX$B,Diana Shipping Inc. Perpetual Preferred Shares Series B (Marshall Islands),Stock,,nasdaq_trader_symbol_directory
NYSE,DSX.W,Diana Shipping inc. Warrants,Stock,,nasdaq_trader_symbol_directory
NYSE,DT,"Dynatrace, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DTB,DTE Energy Company 2020 Series G 4.375% Junior Subordinated Debentures due 2080,Stock,,nasdaq_trader_symbol_directory
NYSE,DTE,DTE Energy Company Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DTF,DTF Tax-Free Income 2028 Term Fund Inc. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DTG,DTE Energy Company 2021 Series E 4.375% Junior Subordinated Debentures,Stock,,nasdaq_trader_symbol_directory
NYSE,DTK,DTE Energy Company 2025 Series H 6.25% Junior Subordinated Debentures due 2085,Stock,,nasdaq_trader_symbol_directory
NYSE,DTM,"DT Midstream, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DTW,DTE Energy Company 2017 Series E 5.25% Junior Subordinated Debentures due 2077,Stock,,nasdaq_trader_symbol_directory
NYSE,DUK,Duke Energy Corporation (Holding Company) Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DUK$A,"Duke Energy Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.75% Series A Cumulative Redeemable Perpetual Preferred Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DUKB,Duke Energy Corporation 5.625% Junior Subordinated Debentures due 2078,Stock,,nasdaq_trader_symbol_directory
NYSE,DV,"DoubleVerify Holdings, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DVA,DaVita Inc. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DVN,Devon Energy Corporation Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DX,"Dynex Capital, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DX$C,"Dynex Capital, Inc. 6.900% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,DXC,DXC Technology Company Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DXYZ,Destiny Tech100 Inc. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,DY,"Dycom Industries, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,E,ENI S.p.A. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EAF,GrafTech International Ltd. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EAI,"Entergy Arkansas, LLC First Mortgage Bonds, 4.875% Series Due September 1, 2066",Stock,,nasdaq_trader_symbol_directory
NYSE,EARN,Ellington Credit Company Common Shares of Beneficial Interest,Stock,,nasdaq_trader_symbol_directory
NYSE,EAT,"Brinker International, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,EBF,"Ennis, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,EBS,Emergent BioSolutions Inc. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EC,Ecopetrol S.A. American Depositary Shares,Stock,,nasdaq_trader_symbol_directory
NYSE,ECAT,BlackRock ESG Capital Allocation Term Trust Common Shares of Beneficial Interest,Stock,,nasdaq_trader_symbol_directory
NYSE,ECC,Eagle Point Credit Company Common Share of Beneficial Interest,Stock,,nasdaq_trader_symbol_directory
NYSE,ECC$D,Eagle Point Credit Company 6.75% Series D Preferred Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,ECCC,Eagle Point Credit Company 6.50% Series C Term Preferred Stock due 2031,Stock,,nasdaq_trader_symbol_directory
NYSE,ECCU,Eagle Point Credit Company 7.75% Notes due 2030,Stock,,nasdaq_trader_symbol_directory
NYSE,ECCV,Eagle Point Credit Company 5.375% Notes due 2029,Stock,,nasdaq_trader_symbol_directory
NYSE,ECG,"Everus Construction Group, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,ECL,Ecolab Inc. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,ECO,Okeanis Eco Tankers Corp. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,ECVT,Ecovyst Inc. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,ED,"Consolidated Edison, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,EDF,Virtus Stone Harbor Emerging Markets Income Fund Common Shares of Beneficial Interest,Stock,,nasdaq_trader_symbol_directory
NYSE,EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) American Depositary Shares,Stock,,nasdaq_trader_symbol_directory
NYSE,EDU,"New Oriental Education & Technology Group, Inc. Sponsored ADR representing 10 Ordinary Share (Cayman Islands)",Stock,,nasdaq_trader_symbol_directory
NYSE,EE,"Excelerate Energy, Inc. Class A Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,EEA,"The European Equity Fund, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,EEX,"Emerald Holding, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,EFC,Ellington Financial Inc. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EFC$B,Ellington Financial Inc. 6.250% Series B Fixed-Rate Reset Cumulative Redeemable Preferred Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EFC$C,Ellington Financial Inc. 8.625% Series C Fixed-Rate Reset Cumulative Redeemable Preferred Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EFC$D,Ellington Financial Inc. 7.00% Series D Cumulative Perpetual Redeemable Preferred Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EFOR,"Everforth, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,EFR,Eaton Vance Senior Floating-Rate Fund Common Shares of Beneficial Interest,Stock,,nasdaq_trader_symbol_directory
NYSE,EFT,Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest,Stock,,nasdaq_trader_symbol_directory
NYSE,EFX,"Equifax, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,EFXT,Enerflex Ltd Common Shares,Stock,,nasdaq_trader_symbol_directory
NYSE,EG,"Everest Group, Ltd. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,EGO,Eldorado Gold Corporation Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NYSE,EGP,"EastGroup Properties, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,EGY,"VAALCO Energy, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,EHC,Encompass Health Corporation Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EHI,Western Asset Global High Income Fund Inc Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EIC,Eagle Point Income Company Inc. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EICA,Eagle Point Income Company Inc. 5.00% Series A Term Preferred Stock due 2026,Stock,,nasdaq_trader_symbol_directory
NYSE,EIG,Employers Holdings Inc Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EIIA,Eagle Point Institutional Income Fund 8.125% Series A Term Preferred Shares Due 2029,Stock,,nasdaq_trader_symbol_directory
NYSE,EIX,Edison International Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EL,"Estee Lauder Companies, Inc. (The) Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,ELAN,Elanco Animal Health Incorporated Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,ELC,"Entergy Louisiana, Inc. Collateral Trust Mortgage Bonds, 4.875 % Series due September 1, 2066",Stock,,nasdaq_trader_symbol_directory
NYSE,ELF,"e.l.f. Beauty, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,ELLA,Ellington Credit Company 8.50% Notes due 2031,Stock,,nasdaq_trader_symbol_directory
NYSE,ELME,Elme Communities Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,ELPC,Companhia Paranaense de Energia (COPEL) American Depositary Shares (each representing four (4) Common Shares),Stock,,nasdaq_trader_symbol_directory
NYSE,ELS,"Equity Lifestyle Properties, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,ELV,"Elevance Health, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,EMA,Emera Incorporated Common Shares,Stock,,nasdaq_trader_symbol_directory
NYSE,EMBJ,Embraer S.A. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EMD,Western Asset Emerging Markets Debt Fund Inc Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EME,"EMCOR Group, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,EMF,Templeton Emerging Markets Fund Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EMN,Eastman Chemical Company Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EMO,ClearBridge Energy Midstream Opportunity Fund Inc. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EMP,"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",Stock,,nasdaq_trader_symbol_directory
NYSE,EMR,Emerson Electric Company Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,ENB,Enbridge Inc Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,ENHA,Enhanced Group Inc. Class A Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,ENIC,Enel Chile S.A. American Depositary Shares (Each representing 50 shares of Common Stock),Stock,,nasdaq_trader_symbol_directory
NYSE,ENJ,"Entergy New Orleans, LLC First Mortgage Bonds, 5.0% Series due December 1, 2052",Stock,,nasdaq_trader_symbol_directory
NYSE,ENO,"Entergy New Orleans, LLC First Mortgage Bonds, 5.50% Series due April 1, 2066",Stock,,nasdaq_trader_symbol_directory
NYSE,ENOV,Enovis Corporation Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,ENR,"Energizer Holdings, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,ENS,EnerSys Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,ENVA,"Enova International, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,EOD,Allspring Global Dividend Opportunity Fund Common Shares of Beneficial Interest,Stock,,nasdaq_trader_symbol_directory
NYSE,EOG,"EOG Resources, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,EOI,Eaton Vance Enhance Equity Income Fund Eaton Vance Enhanced Equity Income Fund Shares of Beneficial Interest,Stock,,nasdaq_trader_symbol_directory
NYSE,EOS,Eaton Vance Enhance Equity Income Fund II Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EOT,Eaton Vance Municipal Income Trust EATON VANCE NATIONAL MUNICIPAL OPPORTUNITIES TRUST,Stock,,nasdaq_trader_symbol_directory
NYSE,EP$C,El Paso Corporation Preferred Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EPAC,Enerpac Tool Group Corp. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EPAM,"EPAM Systems, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,EPC,Edgewell Personal Care Company Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EPD,Enterprise Products Partners L.P. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EPR,EPR Properties Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,EPR$C,EPR Properties 5.75% Series C Cumulative Convertible Preferred Shares,Stock,,nasdaq_trader_symbol_directory
NYSE,EPR$E,EPR Properties Series E Cumulative Conv Pfd Shs Ser E,Stock,,nasdaq_trader_symbol_directory
NYSE,EPR$G,EPR Properties 5.750% Series G Cumulative Redeemable Preferred Shares,Stock,,nasdaq_trader_symbol_directory
NYSE,EPRT,"Essential Properties Realty Trust, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,EQBK,"Equity Bancshares, Inc. Class A Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,EQH,"Equitable Holdings, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,EQH$A,"Equitable Holdings, Inc. Depositary Shares",Stock,,nasdaq_trader_symbol_directory
NYSE,EQH$C,"Equitable Holdings, Inc. Depositary Shares, each representing a 1/1,000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock, Series C",Stock,,nasdaq_trader_symbol_directory
NYSE,EQNR,Equinor ASA,Stock,,nasdaq_trader_symbol_directory
NYSE,EQR,Equity Residential Common Shares of Beneficial Interest,Stock,,nasdaq_trader_symbol_directory
NYSE,EQS,"Equus Total Return, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,EQT,EQT Corporation Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,ERO,Ero Copper Corp. Common Shares,Stock,,nasdaq_trader_symbol_directory
NYSE,EROC,"ERock, Inc. Class A Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,EROK,"EagleRock Land, LLC Class A shares representing limited liability company interests",Stock,,nasdaq_trader_symbol_directory
NYSE,ES,Eversource Energy (D/B/A) Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,ESAB,ESAB Corporation Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,ESE,ESCO Technologies Inc. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,ESI,Element Solutions Inc. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,ESNT,Essent Group Ltd. Common Shares,Stock,,nasdaq_trader_symbol_directory
NYSE,ESRT,"Empire State Realty Trust, Inc. Class A Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,ESS,"Essex Property Trust, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,ESTC,Elastic N.V. Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NYSE,ET,Energy Transfer LP Common Units,Stock,,nasdaq_trader_symbol_directory
NYSE,ET$I,Energy Transfer L.P. Series I Fixed Rate Perpetual Preferred Units,Stock,,nasdaq_trader_symbol_directory
NYSE,ETB,Eaton Vance Tax-Managed Buy-Write Income Fund Eaton Vance Tax-Managed Buy-Write Income Fund Common Shares of Beneficial Interest,Stock,,nasdaq_trader_symbol_directory
NYSE,ETD,Ethan Allen Interiors Inc. Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund Common Shares of Beneficial Interest,Stock,,nasdaq_trader_symbol_directory
NYSE,ETI$,"Entergy Texas Inc 5.375% Series A Preferred Stock, Cumulative, No Par Value",Stock,,nasdaq_trader_symbol_directory
NYSE,ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,Stock,,nasdaq_trader_symbol_directory
NYSE,ETN,"Eaton Corporation, PLC Ordinary Shares",Stock,,nasdaq_trader_symbol_directory
NYSE,ETO,Eaton Vance Tax-Advantage Global Dividend Opp Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,ETR,Entergy Corporation Common Stock,Stock,,nasdaq_trader_symbol_directory
NYSE,ETSS,Energy Transition Special Opportunities Class A Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NYSE,ETSS.U,"Energy Transition Special Opportunities Units, each consisting of one Class A ordinary share and one-half of one redeemable warrant",Stock,,nasdaq_trader_symbol_directory
NYSE,ETSS.W,"Energy Transition Special Opportunities Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",Stock,,nasdaq_trader_symbol_directory
NYSE,ETSY,"Etsy, Inc. Common Stock",Stock,,nasdaq_trader_symbol_directory
NYSE,ETV,Eaton Vance Corporation Eaton Vance Tax-Managed Buy-Write Opportunities Fund Common Shares of Beneficial Interest,Stock,,nasdaq_trader_symbol_directory
NYSE,ETW,Eaton Vance Corporation Eaton Vance Tax-Managed Global Buy-Write Opportunites Fund Common Shares of Beneficial Interest,Stock,,nasdaq_trader_symbol_directory
NYSE,ETX,Eaton Vance Municipal Income 2028 Term Trust Common Shares of Beneficial Interest,Stock,,nasdaq_trader_symbol_directory
NYSE,ETY,"Eaton Vance Tax-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,",Stock,,nasdaq_trader_symbol_directory
NYSE,EVAC,EQV Ventures Acquisition Corp. II Class A Ordinary Shares,Stock,,nasdaq_trader_symbol_directory
NYSE,EVAC.U,"EQV Ventures Acquisition Corp. II Units, each unit consists of one Class A ordinary share and one-third of one redeemable warrant",Stock,,nasdaq_trader_symbol_directory
